r;thetaT;omegaR;error;u;u_i;u_p;
60.0;414.61883044081657;59.40466108606188;0.5953389139381216;4.036996686808068;3.2123999011793427;0.824596785628725;
60.0;420.57357651602996;59.54746075213393;0.4525392478660706;3.9371451269508375;3.3103384452025177;0.62680668174832;
60.0;426.52832259124335;59.54746075213393;0.4525392478660706;4.0350836709740125;3.4082769892256928;0.62680668174832;
60.0;432.51162859967116;59.83306008427803;0.16693991572196865;3.6756325997737513;3.4444061257862413;0.23122647398751012;
60.0;438.494934608099;59.8330600842786;0.1669399157214002;3.7117617363333895;3.4805352623466668;0.2312264739867228;
60.0;444.46396064991956;59.69026041820541;0.30973958179458805;3.976585680507354;3.5475691026386516;0.4290165778687024;
60.0;450.4615466249546;59.97585975035065;0.024140249649349244;3.586229905574082;3.5527935354677638;0.03343637010631785;
60.0;456.4591325999897;59.97585975035065;0.024140249649349244;3.591454338403194;3.558017968296876;0.03343637010631785;
60.0;462.45671857502475;59.97585975035065;0.024140249649349244;3.5966787712323063;3.5632424011259882;0.03343637010631785;
60.0;468.4543045500598;59.97585975035065;0.024140249649349244;3.6019032040614185;3.5684668339551004;0.03343637010631785;
60.0;474.4376105584877;59.8330600842786;0.1669399157214002;3.8358224445022486;3.604595970515526;0.2312264739867228;
60.0;480.44947650012995;60.1186594164227;-0.11865941642270172;3.414561965839238;3.578915699613325;-0.1643537337740871;
60.0;486.447062475165;59.97585975035065;0.024140249649349244;3.617576502548755;3.584140132442437;0.03343637010631785;
60.0;492.4589284168073;60.1186594164227;-0.11865941642270172;3.394106127766149;3.558459861540236;-0.1643537337740871;
60.0;498.45651439184235;59.97585975035065;0.024140249649349244;3.5971206644756664;3.5636842943693483;0.03343637010631785;
60.0;504.4683803334847;60.11865941642327;-0.11865941642327016;3.37365028969215;3.5380040234670243;-0.16435373377487442;
60.0;510.4659663085197;59.97585975035008;0.024140249649917678;3.5766648264033645;3.5432284562962595;0.03343637010710518;
60.0;516.477832250162;60.11865941642327;-0.11865941642327016;3.353194451619061;3.5175481853939354;-0.16435373377487442;
60.0;522.475418225197;59.97585975035008;0.024140249649917678;3.5562089883302757;3.5227726182231707;0.03343637010710518;
60.0;528.4730042002321;59.97585975035122;0.02414024964878081;3.5614334211576906;3.52799705105216;0.033436370105530515;
60.0;534.4705901752671;59.97585975035008;0.024140249649917678;3.5666578539885;3.533221483881395;0.03343637010710518;
-40.0;540.4824561169095;60.11865941642327;-100.11865941642327;-160.34083400467722;-21.667680270902327;-138.67315373377488;
-40.0;545.9516833274771;54.69227210567624;-94.69227210567624;-173.31811158631967;-42.16098180001278;-131.1571297863069;
-40.0;550.5069926751823;45.55309347705247;-85.55309347705247;-179.17494542826014;-60.676382290316475;-118.49856313794366;
-40.0;554.01986446056;35.128717853776834;-75.12871785377683;-180.9956249628829;-76.93573940823086;-104.05988555465206;
-40.0;556.5331385834319;25.132741228718487;-65.13274122871849;-181.24634554795335;-91.03176726495012;-90.21457828300323;
-40.0;558.0325350771906;14.993964937586952;-54.99396493758695;-179.10504206421513;-102.93356115674268;-76.17148090747244;
-40.0;558.5323339084435;4.997988312529742;-44.99798831252974;-174.99819942316557;-112.67202578734037;-62.3261736358252;
-40.0;558.2895744761207;-2.427594323228277;-37.57240567677172;-172.8445340579357;-120.80344582390731;-52.04108823402839;
-40.0;557.5184562793304;-7.711181967903258;-32.28881803209674;-172.51424621285452;-127.79139182241369;-44.722854390440816;
-40.0;556.2332592846801;-12.851969946502777;-27.148030053497223;-171.26917913732993;-133.66676848659156;-37.60241065073836;
-40.0;554.4482634587769;-17.84995825903252;-22.15004174096748;-169.14023753508494;-138.46048052017176;-30.679757014913168;
-40.0;552.2205886680496;-22.27674790727292;-17.72325209272708;-166.84441053269092;-142.29614673807976;-24.548263794611167;
-40.0;549.5645148791054;-26.56073788944127;-13.43926211055873;-163.81923252223646;-145.20467184404689;-18.61456067818957;
-40.0;546.4943220585517;-30.70192820553757;-9.29807179446243;-160.0956082074528;-147.21696054180444;-12.87864766564838;
-40.0;543.0242901729957;-34.700318855559544;-5.299681144440456;-155.704442292075;-148.36391753508425;-7.340524756990742;
-40.0;539.1972591222591;-38.2703105073665;-1.7296894926334971;-151.13402909505274;-148.73825693508;-2.3957721599727453;
-40.0;535.0417888395563;-41.55470282702822;1.5547028270282226;-146.24838791997166;-148.40178814925454;2.153400229282867;
-40.0;530.5578793248872;-44.83909514669108;4.839095146691079;-140.65193855906762;-147.35451117760766;6.702572618540054;
-40.0;525.7883704780735;-47.695088468136646;7.695088468136646;-135.03076543517906;-145.68914013133352;10.658374696154452;
-40.0;520.7475422657227;-50.40828212350789;10.408282123507888;-129.02019304427864;-143.43657971416394;14.416386669885295;
-40.0;515.463954621049;-52.8358764467373;12.835876446737302;-122.87982089770256;-140.65863933356104;17.778818435858476;
-40.0;509.95188751065956;-55.1206711038941;15.120671103894097;-116.44276359530582;-137.38622369325628;20.943460097950467;
-40.0;504.22562090116185;-57.262666094977135;17.262666094977135;-109.73992584082164;-133.65023749698133;23.910311656159692;
-40.0;498.29943475916286;-59.26186141998983;19.261861419989827;-102.80221233797627;-129.48158544846714;26.67937311049087;
-40.0;492.20188901787725;-60.975457412856144;20.975457412856144;-95.88922259811872;-124.94207695517682;29.052854357058095;
-40.0;485.9187037106976;-62.83185307179622;22.831853071796218;-88.37668160587059;-120.00080731337867;31.62412570750808;
-40.0;479.4927187374458;-64.25984973251843;24.259849732518433;-81.14846388795254;-114.75049063426704;33.60202674631449;
-40.0;472.9382140647289;-65.5450467271686;25.545046727168597;-73.8398939403327;-109.22203162157321;35.3821376812405;
-40.0;466.2266297593325;-67.115843053964;27.115843053964;-65.79579204390544;-103.35362086783432;37.557828823928894;
-40.0;459.40080572107837;-68.25824038254154;28.258240382541544;-58.097822829270974;-97.23797248424468;39.140149654973705;
-40.0;452.47502191657355;-69.25783804504817;29.257838045048175;-50.381310792395674;-90.90599117453536;40.524680382139685;
-40.0;445.4207184126038;-70.54303503969777;30.54303503969777;-41.99107621417906;-84.29586753124397;42.30479131706491;
-40.0;438.2807351089906;-71.39983303613178;31.39983303613178;-34.00878372521463;-77.50031566556433;43.4915319403497;
-40.0;431.0407920391268;-72.39943069863784;32.39943069863784;-25.61236820625023;-70.48843087376513;44.876062667514894;
-40.0;423.71516916961974;-73.25622869507072;33.25622869507072;-17.22831456877981;-63.29111785957792;46.062803290798115;
-40.0;416.3038665004692;-74.1130266915053;34.1130266915053;-8.658832708918652;-55.90837662300235;47.249543914083695;
-40.0;408.86400389810433;-74.39862602364883;34.39862602364883;-0.8187018571205513;-48.463825978964266;47.645124121843715;
-40.0;401.4241412957394;-74.3986260236494;34.3986260236494;6.625848786918439;-41.019275334926064;47.6451241218445;
-40.0;394.26987802551906;-71.54263270220326;31.542632702203264;9.49650327871408;-34.192818765515234;43.689322044229314;
-40.0;387.8010531524455;-64.68824873073572;24.688248730735722;5.34560908274787;-28.84978797520941;34.19539705795728;
-40.0;382.0033867099116;-57.976664425339095;17.976664425339095;-0.06001608471344255;-24.95927826027752;24.89926217556408;
-40.0;376.477039632915;-55.26347076996558;15.26347076996558;-0.5147077144114824;-21.65595791624157;21.141250201830086;
-40.0;371.0363723555618;-54.40667277353214;14.406672773532136;1.4164437839523387;-18.53806579459374;19.95450957854608;
-40.0;365.70994481106635;-53.26427544495459;13.264275444954592;2.7047774447045967;-15.667411302796669;18.372188747501266;
-40.0;360.56915683246484;-51.40787978601509;11.407879786015087;2.6023994375447828;-13.198517959507283;15.800917397052066;
-40.0;355.6996882194007;-48.69468613064157;8.694686130641571;0.7260914362042392;-11.316813987113834;12.042905423318073;
-40.0;350.987299239016;-47.12388980384674;7.123889803846737;0.09215252486514736;-9.775061755765323;9.86721428063047;
-40.0;346.3605900582747;-46.267091807413294;6.267091807413294;0.2617359105415282;-8.418737746804938;8.680473657346466;
-40.0;341.776720777355;-45.83869280919657;5.838692809196573;0.9319754966658476;-7.155127849038616;8.087103345704463;
-40.0;337.30709122929323;-44.69629548061789;4.696295480617891;0.36602693353478255;-6.1387555811232914;6.504782514658074;
-40.0;332.90886151426747;-43.98229715025764;3.9822971502576365;0.23892516339151548;-5.276906831864534;5.5158319952560495;
-40.0;328.5677516656707;-43.41109848596773;3.4110984859677274;0.18599468220066928;-4.538676897531398;4.7246715797320675;
-40.0;324.28376168350275;-42.83989982167952;2.8398998216795235;0.009445386086932572;-3.9240657781235155;3.933511164210448;
